Id,Sales
4626,6712.97
4627,7949.67
4628,4503.9
4629,3155.45
4630,6206.5
4631,7101.17
4632,4479.19
4633,3681.75
4634,7905.72
4635,4008.63
4636,5014.53
4637,3573.02
4638,5550.96
4639,3326.27
4640,10635.3
4641,6896.78
4642,10813.7
4643,6044.86
4644,4274.6
4645,2333.35
4646,5607.83
4647,4999.22
4648,3195.52
4649,7559.69
4650,4414.49
4651,2335.02
4652,5060.7
4653,3190.05
4654,8460.82
4655,5064.23
4656,5448.88
4657,5384.01
4658,3512.69
4659,6273.84
4660,7534.08
4661,4190.25
4662,4881.92
4663,3737.43
4664,7676.41
4665,5459.58
4666,3304.14
4667,4549.5
4668,6024.27
4669,3759.8
4670,3264.97
4671,4306.91
4672,5351.89
4673,4332.58
4674,3738.37
4675,8233.54
4676,3109.81
4677,3017.33
4678,4638.9
4679,4356.7
4680,2858.46
4681,4301.52
4682,6664.57
4683,5316.02
4684,8368.04
4685,6332.59
4686,5083.9
4687,4148.51
4688,3942.48
4689,9234.55
4690,4871.04
4691,5226.62
4692,4462.17
4693,4258.24
4694,3809.87
4695,2505.06
4696,10918.7
4697,3489.17
4698,3980.74
4699,4538.02
4700,1480.27
4701,5494.24
4702,4726.64
4703,3284.63
4704,3883.97
4705,5148.25
4706,4686.88
4707,2409.25
4708,8035.62
4709,3468.74
4710,4200.69
4711,3559.0
4712,3113.24
4713,4415.92
4714,12780.8
4715,4863.56
4716,4542.77
4717,3865.92
4718,3157.67
4719,3102.68
4720,4745.57
4721,3381.0
4722,7569.51
4723,4750.64
4724,2785.47
4725,6736.7
4726,1402.85
4727,3817.35
4728,6491.94
4729,6387.87
4730,7983.96
4731,2192.01
4732,4132.06
4733,3759.63
4734,4543.57
4735,12204.3
4736,7942.93
4737,4137.98
4738,1264.97
4739,4535.28
4740,4119.89
4741,3012.98
4742,6023.51
4743,4272.95
4744,5839.1
4745,4976.28
4746,4385.99
4747,4134.58
4748,4251.26
4749,5822.12
4750,4969.86
4751,2623.46
4752,5520.27
4753,5488.84
4754,7243.53
4755,5285.39
4756,5615.77
4757,2202.29
4758,7324.44
4759,4717.52
4760,2690.93
4761,4564.43
4762,3687.79
4763,3956.8
4764,4931.09
4765,3497.95
4766,6548.79
4767,3762.04
4768,6558.65
4769,7608.71
4770,3063.04
4771,5912.9
4772,5344.63
4773,2737.23
4774,8171.09
4775,2726.18
4776,3457.93
4777,4934.12
4778,8858.88
4779,8332.34
4780,4182.99
4781,3767.92
4782,6202.7
4783,6394.76
4784,3750.17
4785,4747.89
4786,2983.22
4787,3481.35
4788,3332.76
4789,3340.51
4790,2005.54
4791,6638.77
4792,4902.86
4793,2869.05
4794,4571.98
4795,5488.92
4796,5938.91
4797,4202.45
4798,4537.75
4799,4136.01
4800,4241.59
4801,4390.21
4802,2604.61
4803,6094.68
4804,6104.75
4805,4465.81
4806,5291.73
4807,2636.55
4808,6196.58
4809,4018.6
4810,6663.58
4811,4812.41
4812,4231.07
4813,6748.81
4814,3232.22
4815,2632.88
4816,7684.02
4817,1952.71
4818,4715.0
4819,7126.59
4820,6902.33
4821,1983.16
4822,4105.05
4823,3644.94
4824,2311.28
4825,3963.48
4826,5608.48
4827,3917.02
4828,3410.36
4829,4456.73
4830,4658.33
4831,9481.99
4832,3377.85
4833,5416.62
4834,2930.6
4835,5477.07
4836,5353.99
4837,4892.99
4838,6643.44
4839,7785.22
4840,5299.43
4841,4855.85
4842,4362.37
4843,2860.19
4844,5126.44
4845,6356.6
4846,5600.4
4847,4683.52
4848,12180.4
4849,3363.8
4850,4226.84
4851,3277.62
4852,6791.77
4853,6118.27
4854,5823.25
4855,5308.49
4856,5811.67
4857,7059.46
4858,3849.59
4859,4131.09
4860,2343.07
4861,3929.45
4862,3664.59
4863,2637.18
4864,5941.01
4865,13656.0
4866,3735.96
4867,2999.29
4868,3441.59
4869,3178.08
4870,4397.37
4871,1932.51
4872,5032.68
4873,4780.86
4874,2813.58
4875,7649.52
4876,9088.61
4877,3706.13
4878,4577.04
4879,3182.71
4880,4851.92
4881,4089.6
4882,7153.07
4883,3359.31
4884,3245.8
4885,4524.8
4886,4151.17
4887,4574.85
4888,4506.25
4889,3007.5
4890,6499.12
4891,4385.05
4892,3826.54
4893,2982.06
4894,3385.51
4895,3361.46
4896,3596.4
4897,7685.03
4898,4909.86
4899,3097.27
4900,5096.51
4901,4165.66
4902,5269.71
4903,4655.68
4904,4453.65
4905,8707.23
4906,4951.39
4907,5217.24
4908,3624.47
4909,4430.47
4910,7951.21
4911,4302.33
4912,3390.18
4913,4702.54
4914,10325.4
4915,5409.75
4916,3203.95
4917,3329.73
4918,4365.1
4919,5542.6
4920,4789.39
4921,7382.82
4922,5751.93
4923,4213.02
4924,3325.48
4925,1431.39
4926,4302.09
4927,15228.5
4928,2350.93
4929,4746.44
4930,4417.97
4931,6068.08
4932,4037.85
4933,6387.13
4934,4207.93
4935,5297.43
4936,2803.87
4937,5844.73
4938,3233.93
4939,5942.27
4940,6693.4
4941,4015.58
4942,6627.37
4943,4670.16
4944,2627.04
4945,5244.99
4946,5165.19
4947,3112.77
4948,6865.19
4949,5124.63
4950,3491.97
4951,8542.16
4952,5824.07
4953,6660.93
4954,3800.99
4955,3477.26
4956,4442.34
4957,3068.18
4958,5152.78
4959,2062.71
4960,6362.06
4961,3140.18
4962,3919.56
4963,3824.27
4964,3870.71
4965,4132.27
4966,6378.78
4967,4172.43
4968,6913.3
4969,5077.9
4970,4879.38
4971,7197.6
4972,5825.49
4973,3758.17
4974,4514.95
4975,4227.13
4976,5286.92
4977,9876.98
4978,5396.8
4979,7509.62
4980,8303.54
4981,5253.41
4982,2019.8
4983,6995.42
4984,6316.34
4985,5626.6
4986,6419.84
4987,5190.36
4988,7075.05
4989,4671.39
4990,3967.64
4991,3109.81
4992,5185.83
4993,6734.66
4994,2610.63
4995,6500.47
4996,5178.98
4997,4252.77
4998,5139.25
4999,3992.73
5000,6464.03
5001,2602.0
5002,4456.57
5003,3976.28
5004,2809.79
5005,6449.47
5006,5846.24
5007,7150.07
5008,5264.22
5009,3566.35
5010,4651.38
5011,5523.29
5012,6415.0
5013,2935.64
5014,2998.99
5015,8176.35
5016,5678.99
5017,3639.84
5018,5617.53
5019,6455.29
5020,5012.51
5021,3280.36
5022,2808.86
5023,4584.67
5024,5144.93
5025,3746.34
5026,7261.15
5027,4671.89
5028,3758.6
5029,5986.9
5030,2592.6
5031,1952.37
5032,3453.45
5033,8333.69
5034,5004.19
5035,3554.69
5036,2727.25
5037,4658.39
5038,8601.99
5039,4387.46
5040,7058.73
5041,5798.26
5042,4063.53
5043,3076.07
5044,5910.18
5045,3865.72
5046,1808.03
5047,3574.04
5048,3643.1
5049,7109.56
5050,4324.52
5051,3855.71
5052,4894.24
5053,5641.68
5054,3614.35
5055,3816.21
5056,6745.6
5057,6148.05
5058,5787.14
5059,2273.01
5060,3492.54
5061,4017.32
5062,2860.71
5063,6133.98
5064,8873.68
5065,4290.0
5066,5168.01
5067,6106.13
5068,5631.56
5069,7479.38
5070,2010.27
5071,3386.65
5072,4156.4
5073,5109.09
5074,5092.81
5075,6846.84
5076,4986.38
5077,6203.28
5078,2850.53
5079,5482.71
5080,5460.98
5081,3150.62
5082,3856.48
5083,3098.26
5084,5301.54
5085,4562.3
5086,4447.82
5087,5058.53
5088,2900.35
5089,3305.95
5090,5568.85
5091,4243.73
5092,6409.19
5093,4486.49
5094,5724.82
5095,4244.32
5096,2876.1
5097,6876.51
5098,2675.43
5099,9483.64
5100,4358.05
5101,3998.82
5102,5437.31
5103,4129.57
5104,3552.64
5105,4778.05
5106,2620.64
5107,2757.18
5108,3505.68
5109,4895.33
5110,8680.45
5111,4239.0
5112,5194.93
5113,4981.14
5114,5041.0
5115,2660.85
5116,8541.01
5117,4936.65
5118,11500.1
5119,5140.1
5120,3473.93
5121,7260.57
5122,5517.24
5123,2717.3
5124,6013.44
5125,6152.28
5126,3575.64
5127,5053.88
5128,2613.56
5129,2565.36
5130,4028.48
5131,3280.34
5132,3152.4
5133,7352.2
5134,4756.2
5135,17931.6
5136,4933.02
5137,4392.42
5138,5809.71
5139,7682.11
5140,4952.52
5141,5598.99
5142,5115.27
5143,7198.68
5144,5886.57
5145,4205.78
5146,5228.58
5147,5822.15
5148,6908.39
5149,5780.36
5150,6969.2
5151,4129.74
5152,4602.91
5153,5121.79
5154,7809.06
5155,8620.04
5156,6666.05
5157,5694.69
5158,3718.39
5159,5651.38
5160,3973.44
5161,6476.08
5162,7290.97
5163,7525.04
5164,4008.21
5165,3788.54
5166,3802.1
5167,5533.11
5168,7897.16
5169,5685.1
5170,4619.17
5171,4417.56
5172,5901.22
5173,3716.54
5174,6658.68
5175,3696.62
5176,6243.27
5177,6516.71
5178,5117.97
5179,6367.5
5180,5285.02
5181,3909.02
5182,5897.69
5183,6124.36
5184,8979.07
5185,5728.84
5186,5926.15
5187,6437.18
5188,8011.21
5189,5380.13
5190,7079.0
5191,3703.59
5192,4465.1
5193,4961.59
5194,5871.58
5195,7936.77
5196,6064.95
5197,4762.5
5198,6201.69
5199,5749.22
5200,7481.5
5201,3732.43
5202,9895.79
5203,3889.4
5204,5723.43
5205,6136.32
5206,4745.02
5207,4578.22
5208,5903.48
5209,5643.49
5210,4835.63
5211,4630.26
5212,6996.66
5213,6398.69
5214,4877.01
5215,4367.67
5216,6130.84
5217,9645.14
5218,6019.55
5219,4442.91
5220,5985.73
5221,5827.88
5222,5893.33
5223,6709.19
5224,4037.1
5225,6035.83
5226,5157.17
5227,5867.91
5228,6275.24
5229,4815.39
5230,4968.16
5231,4078.29
5232,6694.97
5233,7592.29
5234,4851.27
5235,4206.47
5236,5631.48
5237,5367.34
5238,4976.46
5239,7611.73
5240,6155.43
5241,6232.33
5242,4731.8
5243,4695.23
5244,5259.69
5245,8002.45
5246,6371.4
5247,6866.69
5248,6449.74
5249,5364.3
5250,7292.67
5251,4660.52
5252,5582.87
5253,7654.08
5254,5719.59
5255,7747.75
5256,6795.52
5257,6111.51
5258,5313.07
5259,6107.7
5260,6509.23
5261,5179.47
5262,4073.19
5263,4688.03
5264,6746.89
5265,5756.28
5266,4374.05
5267,6602.31
5268,5191.25
5269,5699.4
5270,4799.27
5271,4569.93
5272,5205.57
5273,5663.36
5274,5572.3
5275,4844.48
5276,4570.98
5277,5127.09
5278,3211.49
5279,5817.23
5280,4078.31
5281,7340.21
5282,6197.61
5283,5055.76
5284,8126.44
5285,3981.39
5286,4804.89
5287,7731.16
5288,5883.6
5289,6648.7
5290,6548.87
5291,5197.59
5292,5629.83
5293,5373.65
5294,6435.58
5295,8003.33
5296,5829.66
5297,3469.27
5298,4419.51
5299,6729.98
5300,6905.53
5301,4788.19
5302,5267.47
5303,4589.11
5304,4494.1
5305,3392.55
5306,4110.12
5307,5600.01
5308,6098.64
5309,5785.32
5310,5663.34
5311,6833.9
5312,7508.95
5313,6504.45
5314,4280.1
5315,7727.64
5316,7149.41
5317,5265.38
5318,6028.62
5319,4431.79
5320,5469.33
5321,3775.06
5322,5470.16
5323,4202.8
5324,7241.22
5325,6251.32
5326,7096.12
5327,7139.33
5328,5147.62
5329,6245.07
5330,14599.3
5331,7033.7
5332,4054.89
5333,2767.51
5334,5212.33
5335,6282.95
5336,5708.9
5337,10534.0
5338,17834.0
5339,3413.87
5340,4546.79
5341,7955.12
5342,4382.89
5343,6352.0
5344,5438.46
5345,5552.98
5346,4133.83
5347,5847.56
5348,5635.82
5349,6234.62
5350,6572.18
5351,5949.19
5352,5562.21
5353,5757.44
5354,4043.73
5355,4344.76
5356,6196.21
5357,5302.49
5358,5409.23
5359,5886.9
5360,5388.24
5361,4392.68
5362,5906.92
5363,5781.0
5364,7876.43
5365,6359.61
5366,6003.42
5367,5570.55
5368,3469.87
5369,5325.11
5370,5924.21
5371,5010.63
5372,4624.65
5373,6518.17
5374,5269.76
5375,7605.58
5376,5496.65
5377,5106.94
5378,4725.73
5379,4485.01
5380,7357.62
5381,5015.55
5382,7387.25
5383,12166.3
5384,6584.76
5385,5405.15
5386,5137.99
5387,4425.62
5388,6484.36
5389,3431.15
5390,4770.44
5391,7658.02
5392,5023.96
5393,10885.6
5394,10257.8
5395,4783.77
5396,5458.06
5397,4655.77
5398,5673.04
5399,4457.72
5400,8587.31
5401,6067.26
5402,6139.18
5403,4063.09
5404,6686.22
5405,4851.14
5406,7506.12
5407,5846.41
5408,5142.78
5409,5996.42
5410,5157.94
5411,6648.75
5412,8213.36
5413,5470.83
5414,7436.28
5415,6159.96
5416,7301.9
5417,4872.78
5418,4290.8
5419,4174.41
5420,6489.24
5421,5793.69
5422,6239.55
5423,5320.72
5424,6886.94
5425,4702.91
5426,6890.68
5427,5534.02
5428,3674.68
5429,9400.15
5430,13423.5
5431,5511.35
5432,5781.52
5433,6821.22
5434,7807.59
5435,8865.27
5436,5201.48
5437,6081.57
5438,4842.13
5439,7286.54
5440,4300.26
5441,4534.1
5442,4825.61
5443,5155.81
5444,6825.95
5445,4485.2
5446,3523.17
5447,5885.26
5448,4190.86
5449,4003.34
5450,4615.25
5451,4733.03
5452,7475.02
5453,7400.03
5454,6269.11
5455,5993.26
5456,5718.89
5457,8487.01
5458,5597.03
5459,4870.33
5460,4230.79
5461,7752.02
5462,4414.21
5463,5733.86
5464,3302.76
5465,3879.86
5466,4983.17
5467,5810.84
5468,5168.22
5469,7977.56
5470,8244.75
5471,9621.03
5472,5371.89
5473,8724.15
5474,3170.29
5475,5021.84
5476,5529.62
5477,4052.63
5478,6506.64
5479,4311.08
5480,4721.35
5481,7658.01
5482,8675.81
5483,6947.2
5484,4911.97
5485,4533.95
5486,7480.52
5487,6610.31
5488,4695.5
5489,5066.75
5490,5589.07
5491,6949.78
5492,4202.4
5493,5066.32
5494,6159.96
5495,6727.6
5496,9587.2
5497,5956.1
5498,9306.46
5499,6141.92
5500,4685.77
5501,3123.91
5502,4564.43
5503,5483.15
5504,5017.16
5505,7114.2
5506,4637.48
5507,4254.11
5508,6120.32
5509,3355.69
5510,6312.13
5511,5602.55
5512,6105.13
5513,6669.37
5514,4825.67
5515,7787.31
5516,5633.86
5517,4655.32
5518,5299.1
5519,5035.16
5520,7967.37
5521,5527.29
5522,4130.4
5523,5777.31
5524,6653.16
5525,5679.09
5526,5123.68
5527,7369.63
5528,5302.85
5529,5266.11
5530,5184.31
5531,8180.34
5532,4343.4
5533,4937.27
5534,4663.74
5535,4584.55
5536,4008.95
5537,5183.98
5538,7488.68
5539,7573.71
5540,8953.14
5541,8046.23
5542,7295.99
5543,4759.55
5544,4883.67
5545,9068.28
5546,8812.38
5547,5542.47
5548,6671.62
5549,7206.11
5550,4988.21
5551,3837.13
5552,8316.45
5553,4914.57
5554,5385.89
5555,5465.7
5556,2524.48
5557,8110.92
5558,5643.42
5559,4565.61
5560,4601.3
5561,5099.39
5562,5667.58
5563,5545.41
5564,5967.04
5565,4428.91
5566,4779.29
5567,3243.26
5568,3160.3
5569,6023.71
5570,15557.1
5571,4426.07
5572,5313.91
5573,5243.66
5574,4844.46
5575,4455.82
5576,4842.8
5577,3381.26
5578,6413.11
5579,5615.68
5580,3891.01
5581,6921.92
5582,4158.33
5583,4394.4
5584,7717.98
5585,5654.07
5586,8428.42
5587,4437.35
5588,5825.68
5589,4597.89
5590,4801.87
5591,11029.5
5592,8141.75
5593,6151.67
5594,4482.69
5595,4672.91
5596,5374.52
5597,4476.19
5598,8163.25
5599,4346.85
5600,4812.34
5601,6364.71
5602,4542.78
5603,5489.98
5604,5292.94
5605,6879.89
5606,6215.46
5607,3581.48
5608,5151.85
5609,6070.57
5610,7331.15
5611,7440.78
5612,6159.65
5613,4046.68
5614,6420.66
5615,4818.43
5616,4638.43
5617,6411.19
5618,6490.82
5619,5246.85
5620,4831.19
5621,5328.28
5622,7003.67
5623,4835.77
5624,5676.86
5625,6423.69
5626,4027.89
5627,8011.41
5628,5643.82
5629,4487.63
5630,8985.01
5631,4892.2
5632,3213.04
5633,6594.64
5634,8612.27
5635,7287.16
5636,4631.91
5637,5208.87
5638,5154.35
5639,5877.45
5640,5441.98
5641,6173.73
5642,3340.14
5643,4426.26
5644,5511.47
5645,5196.65
5646,4422.48
5647,5730.98
5648,5973.08
5649,5078.78
5650,6521.24
5651,5413.23
5652,6979.63
5653,4800.58
5654,5441.02
5655,5354.82
5656,6764.53
5657,7313.67
5658,3981.77
5659,7161.63
5660,6514.14
5661,6129.51
5662,4520.85
5663,3524.3
5664,6164.56
5665,5113.04
5666,6831.07
5667,5961.17
5668,4582.1
5669,6652.32
5670,4824.03
5671,4415.86
5672,5957.44
5673,4479.56
5674,6888.39
5675,7899.56
5676,6598.3
5677,4613.7
5678,4435.23
5679,4114.63
5680,3015.31
5681,6280.36
5682,5354.36
5683,7411.16
5684,4353.05
5685,6166.29
5686,5746.93
5687,6817.06
5688,4776.37
5689,5176.2
5690,4385.25
5691,6853.39
5692,4992.81
5693,6079.4
5694,7300.25
5695,7599.7
5696,6369.58
5697,6623.12
5698,5923.9
5699,4417.94
5700,4943.81
5701,8225.3
5702,6763.5
5703,5852.44
5704,13892.4
5705,4993.93
5706,4535.5
5707,4612.33
5708,7517.17
5709,7757.86
5710,5613.0
5711,5938.85
5712,6373.5
5713,5838.84
5714,5658.65
5715,4886.51
5716,4698.83
5717,5019.49
5718,3510.07
5719,4077.38
5720,6773.13
5721,12239.8
5722,5569.69
5723,4526.14
5724,5734.87
5725,3630.57
5726,5606.94
5727,4166.6
5728,7412.58
5729,5717.49
5730,5886.64
5731,9789.31
5732,10461.4
5733,5275.25
5734,6031.15
5735,3734.73
5736,4908.78
5737,5054.07
5738,7820.0
5739,4271.0
5740,4003.83
5741,4655.36
5742,5471.95
5743,6046.99
5744,5309.58
5745,3811.91
5746,6439.43
5747,6261.39
5748,5763.71
5749,3694.78
5750,3417.27
5751,6387.25
5752,3944.19
5753,8219.19
5754,4709.32
5755,4537.17
5756,5628.29
5757,5140.37
5758,4363.93
5759,4797.53
5760,5082.68
5761,7597.39
5762,6846.33
5763,5305.17
5764,3993.72
5765,5346.34
5766,6208.35
5767,4216.19
5768,4881.71
5769,5346.94
5770,9216.72
5771,5640.51
5772,5872.14
5773,6569.01
5774,3678.33
5775,7827.64
5776,4579.3
5777,9005.65
5778,5112.59
5779,4496.04
5780,4720.34
5781,4362.46
5782,6496.18
5783,16343.8
5784,3820.57
5785,4861.64
5786,7685.39
5787,5507.65
5788,5496.94
5789,6898.33
5790,4819.94
5791,5312.16
5792,4567.06
5793,7721.4
5794,5049.56
5795,5511.56
5796,6224.26
5797,4502.74
5798,6536.05
5799,5390.87
5800,3641.59
5801,7399.97
5802,7909.18
5803,4184.83
5804,6106.48
5805,6018.29
5806,4733.18
5807,7438.63
5808,6055.89
5809,7202.59
5810,4148.18
5811,4734.71
5812,5659.16
5813,3963.27
5814,6560.31
5815,3412.01
5816,5319.23
5817,4743.29
5818,4924.25
5819,5022.7
5820,5690.33
5821,5819.9
5822,6920.98
5823,5098.43
5824,5991.13
5825,5375.24
5826,6296.39
5827,7563.36
5828,6003.29
5829,3709.09
5830,5255.47
5831,6117.27
5832,4206.96
5833,10521.1
5834,4930.95
5835,5967.92
5836,8258.82
5837,5438.41
5838,3923.86
5839,8053.09
5840,8506.54
5841,5315.13
5842,6066.27
5843,8081.29
5844,5573.29
5845,4439.61
5846,6126.66
5847,4890.92
5848,5142.2
5849,6404.98
5850,4612.77
5851,5880.69
5852,5706.15
5853,5133.43
5854,5697.88
5855,5233.91
5856,4912.49
5857,3958.01
5858,7052.96
5859,5884.34
5860,5993.7
5861,5316.68
5862,5555.18
5863,7411.22
5864,4955.93
5865,4147.44
5866,5248.28
5867,6636.29
5868,6626.37
5869,4429.04
5870,4068.02
5871,6256.47
5872,6266.95
5873,4810.6
5874,6231.34
5875,6024.12
5876,4559.47
5877,4472.25
5878,3747.72
5879,5647.74
5880,5807.59
5881,5023.02
5882,7277.64
5883,6655.94
5884,4602.87
5885,6896.84
5886,3465.16
5887,3528.7
5888,5470.83
5889,9210.63
5890,6690.53
5891,5931.7
5892,3238.77
5893,5647.41
5894,6718.12
5895,4558.08
5896,7099.41
5897,4290.3
5898,4032.56
5899,5181.21
5900,4725.17
5901,5220.82
5902,4181.05
5903,4303.67
5904,4185.08
5905,5103.25
5906,5572.18
5907,4331.06
5908,5200.14
5909,5887.95
5910,4200.39
5911,4534.53
5912,7235.61
5913,5400.08
5914,5598.44
5915,3692.62
5916,10089.4
5917,5708.27
5918,4222.3
5919,6482.23
5920,6291.16
5921,5500.45
5922,5376.64
5923,6228.3
5924,7327.26
5925,9074.96
5926,3779.8
5927,3733.26
5928,4782.62
5929,5583.97
5930,5357.65
5931,6270.7
5932,6722.96
5933,5115.5
5934,3915.13
5935,5005.65
5936,7493.0
5937,4237.16
5938,5839.77
5939,3877.21
5940,6657.82
5941,5985.44
5942,6100.04
5943,6756.2
5944,5491.18
5945,4022.42
5946,6004.7
5947,6184.49
5948,7027.1
5949,6194.44
5950,6836.5
5951,5373.08
5952,3935.0
5953,7647.71
5954,4499.48
5955,8656.89
5956,5618.16
5957,4082.77
5958,5426.83
5959,5476.34
5960,6088.59
5961,6166.23
5962,3170.32
5963,4423.08
5964,5163.13
5965,6956.72
5966,7698.62
5967,4964.84
5968,4977.46
5969,5378.98
5970,5343.58
5971,4676.79
5972,7635.85
5973,6898.29
5974,8900.78
5975,4065.82
5976,4838.73
5977,8855.54
5978,6917.66
5979,4163.25
5980,7705.25
5981,5398.47
5982,4509.25
5983,4677.46
5984,3677.49
5985,4942.88
5986,4165.11
5987,4298.62
5988,4488.19
5989,6055.91
5990,6317.62
5991,16572.2
5992,5778.32
5993,3857.28
5994,5675.49
5995,7769.9
5996,5447.26
5997,5094.58
5998,4865.71
5999,6879.39
6000,5622.92
6001,3759.44
6002,5182.62
6003,5211.08
6004,6759.01
6005,5655.07
6006,6946.83
6007,3534.21
6008,4309.02
6009,4428.92
6010,7138.87
6011,8229.73
6012,6486.85
6013,5080.24
6014,3697.45
6015,4794.22
6016,4200.86
6017,5554.94
6018,6693.28
6019,6675.59
6020,3498.72
6021,4061.59
6022,3487.9
6023,4643.24
6024,7555.12
6025,5282.85
6026,3734.77
6027,3912.51
6028,5944.66
6029,3624.2
6030,5504.47
6031,3194.39
6032,4891.9
6033,5091.75
6034,4967.67
6035,5249.72
6036,4686.0
6037,3494.13
6038,6161.03
6039,5095.97
6040,7496.56
6041,4865.53
6042,5882.41
6043,5739.71
6044,6916.34
6045,4775.67
6046,6538.6
6047,3893.87
6048,4667.49
6049,4812.28
6050,5054.66
6051,6757.48
6052,5062.07
6053,4440.17
6054,4974.36
6055,4745.0
6056,7040.69
6057,3541.69
6058,9433.0
6059,3829.75
6060,5533.68
6061,5830.43
6062,4421.61
6063,4046.31
6064,5638.76
6065,5117.9
6066,4113.95
6067,4008.3
6068,5696.82
6069,5768.5
6070,4712.07
6071,4339.44
6072,5620.78
6073,7858.27
6074,5623.6
6075,4417.33
6076,4819.78
6077,5258.72
6078,4524.8
6079,5211.0
6080,3996.21
6081,5212.17
6082,5024.86
6083,5245.45
6084,5998.24
6085,4719.23
6086,4268.13
6087,3584.25
6088,5721.32
6089,6677.1
6090,4616.58
6091,3705.95
6092,4821.03
6093,4452.81
6094,4210.15
6095,6657.67
6096,5758.72
6097,5935.05
6098,4314.48
6099,4498.54
6100,4745.15
6101,6823.54
6102,6321.27
6103,5912.13
6104,5448.96
6105,4920.08
6106,6462.21
6107,4742.19
6108,5649.64
6109,6677.95
6110,4683.23
6111,7438.25
6112,5315.77
6113,5173.14
6114,4519.11
6115,5409.28
6116,5291.86
6117,5128.2
6118,4064.73
6119,4068.48
6120,6584.94
6121,5043.75
6122,4128.23
6123,6552.23
6124,4825.31
6125,4890.18
6126,4322.74
6127,4769.79
6128,5073.04
6129,5057.89
6130,5517.14
6131,4136.9
6132,4854.0
6133,4704.02
6134,3022.93
6135,5607.23
6136,3718.67
6137,6341.92
6138,5826.21
6139,4453.71
6140,6563.06
6141,3983.84
6142,4045.26
6143,6892.32
6144,5350.33
6145,5599.49
6146,6167.92
6147,4371.06
6148,4776.1
6149,5015.03
6150,6299.23
6151,8030.41
6152,5553.18
6153,3145.03
6154,4167.35
6155,5846.26
6156,5380.12
6157,4124.91
6158,5043.65
6159,4355.39
6160,4756.18
6161,3456.87
6162,4114.59
6163,4916.27
6164,5218.4
6165,5699.74
6166,5383.94
6167,5631.12
6168,6407.91
6169,5936.63
6170,3535.22
6171,7287.25
6172,6242.01
6173,4894.04
6174,6049.15
6175,3646.94
6176,4759.9
6177,3481.83
6178,5325.95
6179,3667.51
6180,6800.79
6181,5770.27
6182,6028.59
6183,6550.48
6184,4639.17
6185,5455.41
6186,13592.4
6187,5887.45
6188,4197.06
6189,2374.18
6190,4329.82
6191,5881.33
6192,5275.26
6193,10048.9
6194,15809.8
6195,2860.7
6196,4703.51
6197,6149.73
6198,4242.02
6199,6301.04
6200,5442.31
6201,5224.54
6202,3580.15
6203,5037.91
6204,4800.14
6205,6206.72
6206,5356.74
6207,4796.78
6208,4626.87
6209,5235.24
6210,3604.25
6211,3552.35
6212,5109.55
6213,4593.56
6214,4566.36
6215,5882.26
6216,5574.5
6217,4226.56
6218,5775.71
6219,5449.36
6220,6315.59
6221,5853.81
6222,5216.81
6223,5116.52
6224,2911.01
6225,5300.5
6226,5881.92
6227,4417.01
6228,4649.24
6229,6178.17
6230,4846.4
6231,7155.63
6232,5408.21
6233,4611.06
6234,4740.22
6235,4495.7
6236,6370.08
6237,4205.58
6238,6863.75
6239,11776.3
6240,5573.12
6241,5279.09
6242,4273.43
6243,4525.83
6244,6146.75
6245,2969.48
6246,4898.14
6247,7498.42
6248,4222.29
6249,11359.1
6250,9970.41
6251,3840.08
6252,4941.2
6253,4638.84
6254,5394.14
6255,4176.33
6256,6996.98
6257,5402.66
6258,6299.6
6259,3946.08
6260,6108.96
6261,3971.7
6262,6449.74
6263,4822.34
6264,4657.39
6265,5083.22
6266,4750.35
6267,5367.61
6268,8156.94
6269,4559.73
6270,6570.4
6271,5014.39
6272,6856.69
6273,4694.6
6274,3849.14
6275,3705.91
6276,5620.73
6277,4369.61
6278,5168.23
6279,4599.34
6280,5969.58
6281,3949.72
6282,6783.05
6283,5175.61
6284,3580.73
6285,8516.34
6286,12110.5
6287,4400.82
6288,4851.87
6289,6520.8
6290,7376.07
6291,8979.91
6292,5334.1
6293,6193.58
6294,4130.2
6295,5952.32
6296,4108.04
6297,4255.57
6298,4165.17
6299,4656.52
6300,6553.57
6301,4596.58
6302,3448.2
6303,5108.25
6304,3665.39
6305,3585.58
6306,4144.89
6307,4460.89
6308,6087.82
6309,5535.15
6310,6125.23
6311,4791.38
6312,4782.75
6313,8118.94
6314,5603.39
6315,4759.57
6316,3537.5
6317,6085.65
6318,4013.75
6319,5119.81
6320,3240.71
6321,4009.27
6322,4591.66
6323,4923.63
6324,4145.21
6325,6494.7
6326,7207.79
6327,9922.02
6328,5318.91
6329,6642.17
6330,3202.05
6331,4795.78
6332,4665.66
6333,3468.77
6334,5249.97
6335,4541.09
6336,4335.54
6337,7207.94
6338,8607.67
6339,5514.06
6340,4419.03
6341,4437.89
6342,7264.45
6343,5305.27
6344,4456.36
6345,4280.78
6346,4306.07
6347,7326.81
6348,3351.13
6349,5417.33
6350,5106.19
6351,6518.01
6352,8956.47
6353,4127.73
6354,8417.95
6355,5084.77
6356,4268.89
6357,3016.98
6358,3999.91
6359,4677.3
6360,4407.03
6361,5269.81
6362,3843.85
6363,4242.72
6364,5167.17
6365,3052.8
6366,5425.67
6367,4736.72
6368,5592.26
6369,5903.39
6370,4233.49
6371,7243.18
6372,5141.02
6373,4181.66
6374,4440.25
